solver_id,model,solve_number,solve_time_s,predicted,residual
2007OEYM01,power_law,362.0,28.94,29.179719766809406,-0.23971976680940443
2007OEYM01,power_law,363.0,24.31,29.167942073598475,-4.857942073598476
2007OEYM01,power_law,364.0,25.13,29.156207041610976,-4.026207041610977
2007OEYM01,power_law,365.0,27.75,29.14451439975324,-1.3945143997532412
2007OEYM01,power_law,366.0,28.55,29.132863879390953,-0.5828638793909526
2007OEYM01,power_law,367.0,43.86,29.121255214320215,14.738744785679785
2007OEYM01,power_law,368.0,26.72,29.109688140738974,-2.3896881407389756
2007OEYM01,power_law,369.0,25.5,29.098162397218925,-3.5981623972189247
2007OEYM01,power_law,370.0,23.88,29.08667772467777,-5.206677724677771
2007OEYM01,power_law,371.0,28.81,29.075233866351887,-0.2652338663518883
2007OEYM01,power_law,372.0,29.4,29.063830567769422,0.3361694322305766
2007OEYM01,power_law,373.0,27.47,29.052467576723714,-1.5824675767237153
